roadName,linkID,stnodeID,ednodeID,stnodeNM,ednodeNM,mapDist,stdLinkCnt,bsRoadYn,regCd,regNm,trfClsDivCd,trfClsDivNm,trfServYn
중계로,1100020800,1100028100,1100007000,중계지하차도,중계본동종점,696.0,1,Y,110,노원구,20,시내,Y
공릉로,1100020900,1100030500,1100006700,중원중학교,용동초교,291.0,1,Y,110,노원구,20,시내,Y
섬밭로,1100021500,1100007400,1100029900,어린이교통공원,북부여성발전센터,234.0,2,Y,110,노원구,20,시내,Y
섬밭로,1100021600,1100029900,1100007400,북부여성발전센터,어린이교통공원,231.0,2,Y,110,노원구,20,시내,Y
노원로,1100021900,1100031600,1100030000,하계현대아파트,노원경찰서,264.0,1,Y,110,노원구,20,시내,Y
중계로,1100022600,1100007000,1100032600,중계본동종점,노원우체국,192.0,1,Y,110,노원구,20,시내,Y
덕릉로,1100022700,1100031900,1100007400,녹천교,어린이교통공원,425.0,3,Y,110,노원구,20,시내,Y
공릉로,1100022900,1100032700,1100030500,대진여고,중원중학교,229.0,1,Y,110,노원구,20,시내,Y
공릉로,1100023000,1100030500,1100032700,중원중학교,대진여고,229.0,1,Y,110,노원구,20,시내,Y
덕릉로,1100023200,1100007400,1100032100,어린이교통공원,중계역,218.0,1,Y,110,노원구,20,시내,Y
덕릉로,1100023600,1100031900,1090006400,녹천교,녹천교서단,186.0,2,Y,110,노원구,20,시내,Y
덕릉로,1100024000,1100032100,1100032700,중계역,대진여고,224.0,1,Y,110,노원구,20,시내,Y
한글비석로,1100024100,1100033300,1100030800,양지근린공원,서라벌고교,364.0,1,Y,110,노원구,20,시내,Y
노원로,1100024300,1100008100,1100031600,구민체육센터,하계현대아파트,285.0,1,Y,110,노원구,20,시내,Y
노원로,1100024400,1100031600,1100008100,하계현대아파트,구민체육센터,281.0,1,Y,110,노원구,20,시내,Y
4.19로,1080012700,1080003900,1080003800,국립4.19묘지입구,국립4.19묘지,354.0,1,Y,108,강북구,20,시내,Y
4.19로,1080012800,1080003800,1080003900,국립4.19묘지,국립4.19묘지입구,352.0,1,Y,108,강북구,20,시내,Y
삼양로,1080012900,1080018600,1080003900,청한빌라앞,국립4.19묘지입구,1106.0,3,Y,108,강북구,20,시내,Y
삼양로,1080013100,1080019300,1080018600,우이동,청한빌라앞,733.0,3,Y,108,강북구,20,시내,Y
삼양로,1080013200,1080018600,1080019300,청한빌라앞,우이동,726.0,3,Y,108,강북구,20,시내,Y
방학로,1080013300,1080019300,1090013900,우이동,신동아아파트,1600.0,4,Y,108,강북구,20,시내,Y
방학로,1080013400,1090013900,1080019300,신동아아파트,우이동,1610.0,4,Y,109,도봉구,20,시내,Y
도봉로170길,1090000100,1090000200,1090019100,도봉역,노원교(서단),391.0,3,Y,109,도봉구,20,시내,Y
도봉로,1090000300,1090000300,1090000200,도봉산역,도봉역,759.0,3,Y,109,도봉구,20,시내,Y
도봉로,1090000400,1090000200,1090000300,도봉역,도봉산역,762.0,3,Y,109,도봉구,20,시내,Y
도봉로,1090000500,1090000300,1090000400,도봉산역,시계(도봉로),702.0,5,Y,109,도봉구,20,시내,Y
충민로,1230045100,1230014400,1230014700,장지역,문현중교,99.0,1,Y,123,송파구,20,시내,Y
충민로,1230046100,1230015000,1230014700,문현고교,문현중교,183.0,1,Y,123,송파구,20,시내,Y
충민로,1230045200,1230014700,1230014400,문현중교,장지역,99.0,1,Y,123,송파구,20,시내,Y
충민로,1230046000,1230014700,1230015000,문현중교,문현고교,185.0,1,Y,123,송파구,20,시내,Y
충민로,1230047600,1230015000,1230015900,문현고교,육영학교입구,251.0,1,Y,123,송파구,20,시내,Y
충민로,1230044300,1230014400,1230014100,장지역,글샘공원,237.0,1,Y,123,송파구,20,시내,Y
도봉로,1090000600,1090000400,1090000300,시계(도봉로),도봉산역,703.0,5,Y,109,도봉구,20,시내,Y
덕릉로,1090000700,1090005200,1090000500,창림초교,우이3교,571.0,3,Y,109,도봉구,20,시내,Y
덕릉로,1090001100,1090000800,1090005200,도봉문화정보센터,창림초교,505.0,1,Y,109,도봉구,20,시내,Y
덕릉로,1090001200,1090005200,1090000800,창림초교,도봉문화정보센터,498.0,1,Y,109,도봉구,20,시내,Y
도봉로,1090001700,1090001300,1090000700,창동시장입구,우이교,430.0,2,Y,109,도봉구,20,시내,Y
도봉로,1090001800,1090000700,1090001300,우이교,창동시장입구,433.0,2,Y,109,도봉구,20,시내,Y
덕릉로,1090001900,1090006300,1090000800,녹천지하보차도,도봉문화정보센터,422.0,1,Y,109,도봉구,20,시내,Y
덕릉로,1090002100,1090006700,1090006400,녹천역입구,녹천교서단,173.0,1,Y,109,도봉구,20,시내,Y
덕릉로,1090002200,1090006400,1090006700,녹천교서단,녹천역입구,173.0,1,Y,109,도봉구,20,시내,Y
덕릉로,1090002300,1090006700,1090006300,녹천역입구,녹천지하보차도,344.0,1,Y,109,도봉구,20,시내,Y
덕릉로,1090002400,1090006300,1090006700,녹천지하보차도,녹천역입구,338.0,1,Y,109,도봉구,20,시내,Y
해등로,1090002700,1090001600,1090000800,창1동주민센터,도봉문화정보센터,438.0,1,Y,109,도봉구,20,시내,Y
도봉로,1090003700,1090002000,1090001300,정의여중입구,창동시장입구,595.0,1,Y,109,도봉구,20,시내,Y
도봉로,1090003800,1090001300,1090002000,창동시장입구,정의여중입구,595.0,2,Y,109,도봉구,20,시내,Y
노해로,1090004100,1090007700,1090001500,숭미초교,숭미파출소,471.0,2,Y,109,도봉구,20,시내,Y
노해로,1090004200,1090001500,1090007700,숭미파출소,숭미초교,467.0,2,Y,109,도봉구,20,시내,Y
해등로,1090004700,1090008700,1090001600,창원초교,창1동주민센터,484.0,1,Y,109,도봉구,20,시내,Y
해등로,1090004800,1090001600,1090008700,창1동주민센터,창원초교,477.0,1,Y,109,도봉구,20,시내,Y
도봉로,1080007900,1080015200,1080014200,대한병원,수유사거리,120.0,2,Y,108,강북구,20,시내,Y
노해로,1090005200,1090007700,1090002000,숭미초교,정의여중입구,675.0,1,Y,109,도봉구,20,시내,Y
노해로,1090005300,1090008700,1090007900,창원초교,이마트,466.0,2,Y,109,도봉구,20,시내,Y
노해로,1090005600,1090002000,1090008200,정의여중입구,창동고등학교,120.0,2,Y,109,도봉구,20,시내,Y
노해로,1090005800,1090008200,1090008700,창동고등학교,창원초교,338.0,1,Y,109,도봉구,20,시내,Y
노해로,1090005900,1090009600,1090007900,창4동주민센터,이마트,417.0,2,Y,109,도봉구,20,시내,Y
노해로,1090006000,1090007900,1090009600,이마트,창4동주민센터,417.0,2,Y,109,도봉구,20,시내,Y
노해로,1090006600,1090009600,1090009900,창4동주민센터,도봉경찰서,199.0,2,Y,109,도봉구,20,시내,Y
마들로,1090007000,1090009900,1090002700,도봉경찰서,농협창동유통센타,172.0,1,Y,109,도봉구,20,시내,Y
도봉로,1090007200,1090002000,1090002800,정의여중입구,도봉보건소,657.0,2,Y,109,도봉구,20,시내,Y
시루봉로,1090007400,1090007700,1090002900,숭미초교,선덕고교입구,783.0,3,Y,109,도봉구,20,시내,Y
해등로,1090007800,1090008700,1090002800,창원초교,도봉보건소,616.0,3,Y,109,도봉구,20,시내,Y
해등로,1090008300,1090003100,1090002800,삼익세라믹아파트,도봉보건소,421.0,2,Y,109,도봉구,20,시내,Y
해등로,1090008400,1090002800,1090003100,도봉보건소,삼익세라믹아파트,421.0,2,Y,109,도봉구,20,시내,Y
마들로,1090008500,1090003200,1090002700,창동운동장,농협창동유통센타,698.0,2,Y,109,도봉구,20,시내,Y
해등로,1090008700,1090003100,1090002900,삼익세라믹아파트,선덕고교입구,642.0,3,Y,109,도봉구,20,시내,Y
해등로,1090008800,1090002900,1090003100,선덕고교입구,삼익세라믹아파트,642.0,3,Y,109,도봉구,20,시내,Y
시루봉로,1090009100,1090013900,1090002900,신동아아파트,선덕고교입구,452.0,2,Y,109,도봉구,20,시내,Y
시루봉로,1090009200,1090002900,1090013900,선덕고교입구,신동아아파트,452.0,2,Y,109,도봉구,20,시내,Y
도당로,1090009300,1090014500,1090003100,성원아파트,삼익세라믹아파트,490.0,2,Y,109,도봉구,20,시내,Y
마들로,1090009500,1090014600,1090003200,서울문화고교,창동운동장,457.0,3,Y,109,도봉구,20,시내,Y
마들로,1090009600,1090003200,1090014600,창동운동장,서울문화고교,446.0,3,Y,109,도봉구,20,시내,Y
방학로,1090009900,1090003600,1090014600,방학사거리,서울문화고교,368.0,3,Y,109,도봉구,20,시내,Y
방학로,1090010000,1090014600,1090003600,서울문화고교,방학사거리,369.0,4,Y,109,도봉구,20,시내,Y
방학로,1090010100,1090015400,1090014500,신한은행방학지점,성원아파트,238.0,1,Y,109,도봉구,20,시내,Y
방학로,1090010300,1090015400,1090003600,신한은행방학지점,방학사거리,444.0,2,Y,109,도봉구,20,시내,Y
방학로,1090010400,1090003600,1090015400,방학사거리,신한은행방학지점,444.0,2,Y,109,도봉구,20,시내,Y
도봉로,1090010900,1090017400,1090003600,방학역,방학사거리,476.0,4,Y,109,도봉구,20,시내,Y
도봉로,1090011000,1090003600,1090017400,방학사거리,방학역,476.0,4,Y,109,도봉구,20,시내,Y
시루봉로,1090011100,1090004000,1090013900,방학중학교,신동아아파트,846.0,2,Y,109,도봉구,20,시내,Y
마들로,1090011500,1090018200,1090014600,도봉중교,서울문화고교,947.0,6,Y,109,도봉구,20,시내,Y
마들로,1090011600,1090014600,1090018200,서울문화고교,도봉중교,946.0,6,Y,109,도봉구,20,시내,Y
도봉로,1090011900,1090004200,1090017400,신도봉사거리,방학역,471.0,1,Y,109,도봉구,20,시내,Y
시루봉로,1090012200,1090004000,1090004200,방학중학교,신도봉사거리,1057.0,3,Y,109,도봉구,20,시내,Y
여의나루로,3201505100,1180038900,1180008100,여의도역,한국거래소,485.0,3,Y,118,영등포구,20,시내,Y
토정로,3201505400,1130016700,1130051900,마포새빛문화숲,양화진역사공원,493.0,1,Y,113,마포구,20,시내,Y
토정로,3201505500,1130051900,1130016700,양화진역사공원,마포새빛문화숲,492.0,1,Y,113,마포구,20,시내,Y
은평터널로,3201505600,1110002600,1110007000,은평터널,은평터널(남측),574.0,2,Y,111,은평구,20,시내,Y
은평터널로,3201505800,1110007000,1110001800,은평터널(남측),수색역,722.0,1,Y,111,은평구,20,시내,Y
은평터널로,3201505900,1110001800,1110007000,수색역,은평터널(남측),721.0,1,Y,111,은평구,20,시내,Y
월드컵북로,3201506000,1130051500,2180013300,하늘초교,덕은2교,188.0,1,Y,113,마포구,20,시내,Y
충민로,1230048800,1230015900,1230016100,육영학교입구,한림고교,383.0,1,Y,123,송파구,20,시내,Y
충민로,1230043900,1230014100,1230014300,글샘공원,가든파이브툴동,422.0,1,Y,123,송파구,20,시내,Y
충민로,1230049400,1230016100,1230016600,한림고교,문정3차대우아파트,226.0,2,Y,123,송파구,20,시내,Y
충민로,1230045800,1230014300,1230014900,가든파이브툴동,소리공원,102.0,1,Y,123,송파구,20,시내,Y
행당로,1030013400,1030022400,1030022500,신금호역,논골사거리,487.0,1,Y,103,성동구,20,시내,Y
행당로,1030014103,1030024400,1030023300,무학여고앞,행현초등학교,408.0,1,Y,103,성동구,20,시내,Y
월드컵북로,3201506100,2180013300,1130051500,덕은2교,하늘초교,180.0,1,Y,113,마포구,20,시내,Y
여의나루로,3201506200,1180009100,1180008100,여의나루역,한국거래소,455.0,2,Y,118,영등포구,20,시내,Y
여의나루로,3201506300,1180008100,1180009100,한국거래소,여의나루역,455.0,2,Y,118,영등포구,20,시내,Y
오정로,3201506500,2120003200,1150017400,6번국도 서울강서-경기부천 경계,외발산삼거리,940.0,3,Y,115,강서구,20,시내,Y
오정로,3201506600,2120002700,2120002500,서울강서-경기부천 경계,서울강서-경기부천 경계,478.0,1,N,,,20,시내,N
오정로,3201506700,2120002500,2120002700,서울강서-경기부천 경계,서울강서-경기부천 경계,479.0,1,N,,,20,시내,N
개봉로,3201506800,1160003600,1160049400,개봉지하차도,경서농협개봉역지점,251.0,3,Y,116,구로구,20,시내,Y
개봉로,3201506900,1160049400,1160003600,경서농협개봉역지점,개봉지하차도,249.0,2,Y,116,구로구,20,시내,Y
은평터널로,3201507000,1110011100,1110002600,신사동고개사거리,은평터널,706.0,2,Y,111,은평구,20,시내,Y
월드컵북로,3201507200,1130050600,1130051500,월드컵파크7단지,하늘초교,361.0,3,Y,113,마포구,20,시내,Y
월드컵북로,3201507300,1130051500,1130050600,하늘초교,월드컵파크7단지,360.0,3,Y,113,마포구,20,시내,Y
행당로,1030014102,1030023300,1030022600,행현초등학교,행당동한진아파트,419.0,1,Y,103,성동구,20,시내,Y
행당로,1030014201,1030022500,1030022600,논골사거리,행당동한진아파트,64.0,1,Y,103,성동구,20,시내,Y
불광로,3201507600,1110017100,1110017800,대조불광시장,불광역,303.0,2,Y,111,은평구,20,시내,Y
대방천로,3201507800,1190007100,1180003100,대방천사거리,신길주유소,1057.0,2,Y,119,동작구,20,시내,Y
대방천로,3201507900,1180003100,1190007100,신길주유소,대방천사거리,1056.0,2,Y,118,영등포구,20,시내,Y
망원로,3201508000,1130028800,1130027200,한강공원입구,망원동지하보도차도,196.0,1,N,113,마포구,20,시내,N
망원로,3201508100,1130027200,1130028800,망원동지하보도차도,한강공원입구,189.0,1,N,113,마포구,20,시내,N
오리로,3201508200,1160042000,1160029000,궁동삼거리,오류고교,833.0,3,Y,116,구로구,20,시내,Y
난곡로,3201508400,1200004900,1200000500,난향삼거리,난향초교,1089.0,5,Y,120,관악구,20,시내,Y
난곡로,3201508500,1200000500,1200004900,난향초교,난향삼거리,1099.0,5,Y,120,관악구,20,시내,Y
시흥대로73길,3201508600,1170008800,1170007700,금천구청입구,금천구청역삼거리,443.0,2,N,117,금천구,20,시내,N
시흥대로73길,3201508700,1170007700,1170008800,금천구청역삼거리,금천구청입구,455.0,2,N,117,금천구,20,시내,N
벚꽃로,3201508900,1170009500,1170007700,금천현대아파트,금천구청역삼거리,732.0,3,Y,117,금천구,20,시내,Y
벚꽃로,3201509100,1170003300,1170018200,가산디지털단지역(1호선),구로고가차도(북측),471.0,1,Y,117,금천구,20,시내,Y
디지털로,3201509700,1170015300,1170016600,2공단사거리,디지털단지오거리,231.0,2,Y,117,금천구,20,시내,Y
디지털로,3201509800,1170015300,1170014100,2공단사거리,디지털3단지,672.0,3,Y,117,금천구,20,시내,Y
디지털로,3201509900,1170014100,1170015300,디지털3단지,2공단사거리,672.0,3,Y,117,금천구,20,시내,Y
디지털로,3201510100,2130010500,1170014100,철산대교(동단),디지털3단지,63.0,2,Y,117,금천구,20,시내,Y
토정로,3201510200,1130017300,1130016000,서울신용평가정보,상수동사거리,301.0,2,Y,113,마포구,20,시내,Y
토정로,3201510700,1130016700,1130016000,당인리발전소,상수동사거리,503.0,2,Y,113,마포구,20,시내,Y
돌곶이로,1070017900,1070006300,1070031400,장위동원천주유소,돌곶이역,497.0,2,Y,107,성북구,20,시내,Y
돌곶이로,1070018000,1070031400,1070006300,돌곶이역,장위동원천주유소,497.0,2,Y,107,성북구,20,시내,Y
한천로66길,1070018200,1070005500,1100003700,석관고교,석계역,547.0,4,Y,107,성북구,20,시내,Y
장위로,1070018600,1070006200,1070006300,장위초교,장위동원천주유소,412.0,1,Y,107,성북구,20,시내,Y
장위로,1070018700,1070006200,1070034700,장위초교,창문여고앞,1126.0,2,Y,107,성북구,20,시내,Y
화랑로,1070018900,1070036100,1070034600,석계고가차도(서측),장위사거리,270.0,1,Y,107,성북구,20,시내,Y
화랑로,1070019000,1070034600,1070036100,장위사거리,석계고가차도(서측),267.0,1,Y,107,성북구,20,시내,Y
돌곶이로,1070019500,1070036900,1070006300,장곡초교,장위동원천주유소,455.0,1,Y,107,성북구,20,시내,Y
돌곶이로,1070019600,1070006300,1070036900,장위동원천주유소,장곡초교,455.0,1,Y,107,성북구,20,시내,Y
장위로,1070019700,1070037200,1070006300,광운대입구,장위동원천주유소,419.0,1,Y,107,성북구,20,시내,Y
석계로1길,1070019900,1100013200,1100011300,서울선곡초교,석계역,767.0,3,Y,110,노원구,20,시내,Y
석계로1길,1070020000,1100011300,1100013200,석계역,서울선곡초교,758.0,3,Y,110,노원구,20,시내,Y
솔샘로,1070020300,1080001200,1070034500,미양초교,정릉4동주민센터,1035.0,8,Y,108,강북구,20,시내,Y
솔샘로,1070020400,1070034500,1080001200,정릉4동주민센터,미양초교,1036.0,8,Y,107,성북구,20,시내,Y
돌곶이로,1070020500,1080001100,1070036900,북서울꿈의숲,장곡초교,509.0,2,Y,108,강북구,20,시내,Y
한천로,1070020900,1070039100,1070037600,광운초교앞,광운대입구,364.0,1,Y,107,성북구,20,시내,Y
한천로,1070021000,1070037600,1070039100,광운대입구,광운초교앞,377.0,2,Y,107,성북구,20,시내,Y
광운로,1070021100,1100004100,1070037600,광운대역,광운대입구,689.0,5,Y,110,노원구,20,시내,Y
한천로,1070021400,1070039100,1070040500,광운초교앞,월계2교,634.0,3,Y,107,성북구,20,시내,Y
월계로,1070021500,1070040500,1080001100,월계2교,북서울꿈의숲,688.0,5,Y,107,성북구,20,시내,Y
월계로,1070021700,1100004800,1070040500,인덕대학입구,월계2교,700.0,5,Y,110,노원구,20,시내,Y
월계로,1070021800,1070040500,1100004800,월계2교,인덕대학입구,701.0,5,Y,107,성북구,20,시내,Y
월계로,1080000900,1070032700,1070030800,방천시장입구,숭곡초교,176.0,1,Y,107,성북구,20,시내,Y
월계로,1080001000,1070030800,1070032700,숭곡초교,방천시장입구,176.0,1,Y,107,성북구,20,시내,Y
평택-시흥고속국도,2333344000,2330154400,2330154500,주곡3교북측,화옹교남측,167.0,1,N,,,10,도시고속,Y
평택-시흥고속국도,2333344100,2330154500,2330154600,화옹교남측,화옹교북측,35.0,1,N,,,10,도시고속,Y
행당로,1030014101,1030022600,1030022500,행당동한진아파트,논골사거리,57.0,1,Y,103,성동구,20,시내,Y
행당로,1030014202,1030022600,1030023300,행당동한진아파트,행현초등학교,422.0,1,Y,103,성동구,20,시내,Y
행당로,1030013300,1030022500,1030022400,논골사거리,신금호역,489.0,1,Y,103,성동구,20,시내,Y
행당로,1030014203,1030023300,1030024400,행현초등학교,무학여고앞,404.0,1,Y,103,성동구,20,시내,Y
황물로,1030017401,1050006700,1050007300,군자초교,답십리5지구대,191.0,1,Y,103,성동구,20,시내,Y
황물로,1050009302,1050017600,1050016100,전농119안전센터,청량리교회,173.0,1,Y,105,동대문구,20,시내,Y
황물로,1030017402,1050007300,1050007600,답십리5지구대,답십리1동,186.0,1,Y,103,성동구,20,시내,Y
평택-시흥고속국도,2333344200,2330154600,2330154700,화옹교북측,화성교남측,246.0,1,N,,,10,도시고속,Y
평택-시흥고속국도,2333344300,2330154700,2330154800,화성교남측,화성교북측,122.0,1,N,,,10,도시고속,Y
평택-시흥고속국도,2333344500,2330154900,2330155000,남양교남측,남양교북측,242.0,1,N,,,10,도시고속,Y
평택-시흥고속국도,2333344600,2330155000,2330155100,남양교북측,장덕교남측,1823.0,1,N,,,10,도시고속,Y
평택-시흥고속국도,2333344700,2330155100,2330155200,장덕교남측,장덕교북측,26.0,1,N,,,10,도시고속,Y
평택-시흥고속국도,2333344800,2330155200,2330155300,장덕교북측,마도교남측,566.0,1,N,,,10,도시고속,Y
평택-시흥고속국도,2333344900,2330155300,2330155400,마도교남측,마도교북측,297.0,1,N,,,10,도시고속,Y
평택-시흥고속국도,2333345100,2330155500,2330155600,상현교남측,상현교북측,22.0,1,N,,,10,도시고속,Y
평택-시흥고속국도,2333345200,2330155600,2330155700,상현교북측,신남교남측,538.0,1,N,,,10,도시고속,Y
평택-시흥고속국도,2333345300,2330155700,2330155800,신남교남측,신남교북측,36.0,1,N,,,10,도시고속,Y
평택-시흥고속국도,2333345400,2330155800,2330155900,신남교북측,청원교남측,120.0,1,N,,,10,도시고속,Y
평택-시흥고속국도,2333345500,2330155900,2330156000,청원교남측,청원교북측,33.0,1,N,,,10,도시고속,Y
평택-시흥고속국도,2333345600,2330156000,2330156100,청원교북측,쌍송지하차도남측,1505.0,1,N,,,10,도시고속,Y
평택-시흥고속국도,2333345800,2330156200,2330156300,쌍송지하차도북측,석교교남측,918.0,1,N,,,10,도시고속,Y
평택-시흥고속국도,2333345900,2330156300,2330156400,석교교남측,석교교북측,29.0,1,N,,,10,도시고속,Y
평택-시흥고속국도,2333346000,2330156400,2330156500,석교교북측,슬항1교남측,145.0,1,N,,,10,도시고속,Y
평택-시흥고속국도,2333346100,2330156500,2330156600,슬항1교남측,슬항1교북측,77.0,1,N,,,10,도시고속,Y
평택-시흥고속국도,2333346200,2330156600,2330156700,슬항1교북측,슬항2교남측,309.0,1,N,,,10,도시고속,Y
경부고속도로,2333346400,2330159900,2330120400,기흥동탄IC,동탄JC 북측(경부선),3546.0,,N,,,10,도시고속,Y
중부고속도로,2340006500,2340002700,2340001700,곤지암IC 북측(본선),곤지암IC 남측(본선),594.0,1,N,,,10,도시고속,Y
중부고속도로,2340006600,2340001700,2340002700,곤지암IC 남측(본선),곤지암IC 북측(본선),594.0,1,N,,,10,도시고속,Y
중부고속도로,2340007701,2340015100,2340002700,광주IC 동측(본선),곤지암IC 북측(본선),11484.0,1,N,,,10,도시고속,Y
중부고속도로,2340007801,2340002700,2340015100,곤지암IC 북측(본선),광주IC 동측(본선),11508.0,1,N,,,10,도시고속,Y
중부고속도로,2340034300,2340015100,2340015400,광주IC 동측(본선),광주IC 서측(본선),760.0,1,N,,,10,도시고속,Y
중부고속도로,2340035701,2340015400,2270000100,광주IC 서측(본선),산곡JC 북측(본선),4605.0,1,N,,,10,도시고속,Y
중부고속도로,2340035801,2270000100,2340015400,산곡JC 북측(본선),광주IC 서측(본선),4628.0,1,N,,,10,도시고속,Y
제1순환고속도로,2350025400,2350012100,2350012200,양주영업소,송추IC,6186.0,1,N,,,10,도시고속,Y
제1순환고속도로,2350025500,2350012200,2350012100,송추IC,양주영업소,6185.0,1,N,,,10,도시고속,Y
제1순환고속도로,2350025900,2350012500,2350012200,송추IC,송추IC,525.0,1,N,,,10,도시고속,Y
영동고속도로,2370012300,2370005600,2370005500,여주JC 서측(영동선 본선),여주JC 동측(영동선 본선),1796.0,1,N,,,10,도시고속,Y
영동고속도로,2370014001,2510010900,2510010901,문막IC,-,1693.0,1,N,,,10,도시고속,Y
영동고속도로,2370014002,2510010901,2370007300,-,여주IC 동측(본선),17727.0,1,N,,,10,도시고속,Y
영동고속도로,2370015300,2370007200,2370005500,여주IC 서측(본선),여주JC 동측(영동선 본선),4871.0,1,N,,,10,도시고속,Y
영동고속도로,2370016500,2370007300,2370007200,여주IC 동측(본선),여주IC 서측(본선),470.0,1,N,,,10,도시고속,Y
영동고속도로,2370016600,2370007200,2370007300,여주IC 서측(본선),여주IC 동측(본선),470.0,1,N,,,10,도시고속,Y
중부내륙고속도로,2370181900,2370083600,2370005400,여주분기점,여주JC 남측(중부내륙선 본선),1317.0,1,N,,,10,도시고속,Y
중부내륙고속도로,2370182001,2370083700,2370086900,휴게소,남여주IC,2335.0,1,N,,,10,도시고속,Y
중부내륙고속도로,2370182100,2370083700,2370083800,휴게소,휴게소,714.0,1,N,,,10,도시고속,Y
중부내륙고속도로,2370182200,2370083800,2370083700,휴게소,휴게소,717.0,1,N,,,10,도시고속,Y
중부내륙고속도로,2370182400,2370084000,2370083800,서여주IC,휴게소,2200.0,1,N,,,10,도시고속,Y
중부내륙고속도로,2370182700,2370084000,2370084200,서여주IC,서여주IC,520.0,1,N,,,10,도시고속,Y
중부내륙고속도로,2370183000,2370084200,2370084000,서여주IC,서여주IC,518.0,1,N,,,10,도시고속,Y
중부내륙고속도로,2370184500,2370005400,2370083600,여주JC 남측(중부내륙선 본선),여주분기점,1317.0,1,N,,,10,도시고속,Y
중부내륙고속도로,2370184601,2370083600,2370086600,여주분기점,남여주IC,1441.0,1,N,,,10,도시고속,Y
중부내륙고속도로,2370184603,2370086900,2370083700,남여주IC,휴게소,2335.0,1,N,,,10,도시고속,Y
중부내륙고속도로,2370187000,2370085100,2370084300,북여주IC,북여주IC,314.0,1,N,,,10,도시고속,Y
중부내륙고속도로,2370187100,2370084300,2370085100,북여주IC,북여주IC,314.0,1,N,,,10,도시고속,Y
중부내륙고속도로,2370187500,2370085400,2370085500,북여주IC,금사1터널,1783.0,1,N,,,10,도시고속,Y
중부내륙고속도로,2370187600,2370085500,2370085400,금사1터널,북여주IC,1780.0,1,N,,,10,도시고속,Y
중부내륙고속도로,2370187800,2370085600,2370085500,금사1터널,금사1터널,383.0,1,N,,,10,도시고속,Y
중부내륙고속도로,2370187900,2370085600,2370085700,금사1터널,금사2터널,683.0,1,N,,,10,도시고속,Y
중부내륙고속도로,2370188000,2370085700,2370085600,금사2터널,금사1터널,681.0,1,N,,,10,도시고속,Y
중부내륙고속도로,2370188200,2370085800,2370085700,금사2터널,금사2터널,164.0,1,N,,,10,도시고속,Y
중부내륙고속도로,2370188400,2370085900,2370085800,금사3터널,금사2터널,129.0,1,N,,,10,도시고속,Y
중부내륙고속도로,2370188600,2370086000,2370085900,금사3터널,금사3터널,894.0,1,N,,,10,도시고속,Y
중부내륙고속도로,2370188700,2370086000,2370086100,금사3터널,금사4터널,659.0,1,N,,,10,도시고속,Y
외대역동로,1050048200,1050032000,1050005600,신이문역앞,외대앞역앞교차로,716.0,1,Y,105,동대문구,20,시내,Y
외대역동로,1050019300,1050005600,1050029600,외대앞역앞교차로,중랑교(중랑로터리),457.0,1,Y,105,동대문구,20,시내,Y
외대역동로,1050019400,1050029600,1050005600,중랑교(중랑로터리),외대앞역앞교차로,449.0,1,Y,105,동대문구,20,시내,Y
외대역동로,1050017700,1050029600,1050004500,중랑교(중랑로터리),휘경빗물펌프장,266.0,2,Y,105,동대문구,20,시내,Y
외대역동로,1050048100,1050005600,1050032000,외대앞역앞교차로,신이문역앞,702.0,1,Y,105,동대문구,20,시내,Y
우이천로,1100047400,1100017000,1100019000,월계주유소,신창중교,405.0,1,Y,110,노원구,20,시내,Y
우이천로,1090020900,1090011400,1090007400,삼산교회,덕성여대기숙사,1114.0,2,Y,109,도봉구,20,시내,Y
우이천로,1100048400,1100019000,1100019500,신창중교,한성빌라,117.0,1,Y,110,노원구,20,시내,Y
우이천로,1090017500,1090007400,1090007200,덕성여대기숙사,쌍문초교,115.0,1,Y,109,도봉구,20,시내,Y
우이천로,1100050400,1100019500,1100022500,한성빌라,초안교,576.0,1,Y,110,노원구,20,시내,Y
우이천로,1090017100,1090007200,1090001500,쌍문초교,숭미파출소,323.0,1,Y,109,도봉구,20,시내,Y
우이천로,1090013400,1100022500,1090004500,초안교,신창교,277.0,1,Y,109,도봉구,20,시내,Y
우이천로,1090002501,1090001500,1090000900,숭미파출소,한일병원,310.0,1,Y,109,도봉구,20,시내,Y
우이천로,1090001500,1090000900,1090000700,한일병원,우이교,358.0,1,Y,109,도봉구,20,시내,Y
우이천로,1080007703,1090004500,1090004700,신창교,공업사,340.0,1,Y,108,강북구,20,시내,Y
우이천로,1090000904,1090000700,1090005400,우이교,번창교,92.0,1,Y,109,도봉구,20,시내,Y
중부내륙고속도로,2370188800,2370086100,2370086000,금사4터널,금사3터널,662.0,1,N,,,10,도시고속,Y
중부내륙고속도로,2370189000,2370086200,2370086100,금사4터널,금사4터널,303.0,1,N,,,10,도시고속,Y
중부내륙고속도로,2370189200,2370086300,2370086200,금사5터널,금사4터널,90.0,1,N,,,10,도시고속,Y
통일로,1110013700,1110000900,1110018700,연신내역,동명여고,615.0,4,Y,111,은평구,20,시내,Y
연서로,1110013900,1110020200,1110000900,불광지구대,연신내역,526.0,1,Y,111,은평구,20,시내,Y
갈현로,1110014100,1110021200,1110018400,박석고개,구산사거리,1706.0,8,Y,111,은평구,20,시내,Y
